year,city,hotel_name,total_rooms,rooms_used,occupancy_rate,avg_price,room_revenue,food_revenue,total_revenue,employees,individual_guests,group_guests,total_guests,domestic_guests,japan_guests,korea_guests,hk_mo_guests,usa_guests,domestic_ratio,international_ratio,individual_ratio,revpar,star_rank,star_rating,has_star
2024,台東縣,樂樂日暉溫泉酒店,576,4957.0,28.216074681239,2503.8597942304,12411633,0,12411633,9,9946,0,9946,9946,0,0,0,0,1.0,0.0,1.0,706.4909494535668,,無星等/未評鑑,0
2024,台東縣,台東桂田喜來登酒店,3480,40485.0,38.143018654607005,3738.518636532,151353927,162109669,330705640,159,53768,33554,87322,84084,173,72,192,1770,0.9629188520647718,0.03708114793522821,0.6157440278509425,1425.98386093836,5.0,五星級,1
2024,花蓮縣,花蓮翰品酒店,312,5415.0,57.852564102563996,2898.4845798707,15695294,17237429,33789864,0,14267,1246,15513,14759,150,37,91,135,0.9513956036872301,0.048604396312769915,0.9196802681621865,1676.8476495726295,,無星等/未評鑑,0
2024,花蓮縣,美侖大飯店,3588,31983.0,29.225834749712,3338.1949473158,106765489,62532594,183596239,170,64974,15829,80803,76467,264,103,184,1120,0.9463386260411123,0.053661373958887704,0.8041038080269297,975.6153389257513,5.0,五星級,1
2024,花蓮縣,太魯閣晶英酒店,640,10259.0,52.556352459016,11058.0942587,113444989,33882907,164126042,154,20846,7029,27875,24375,72,101,94,1149,0.874439461883408,0.12556053811659196,0.7478385650224215,5811.730993852585,5.0,五星級,1
2024,花蓮縣,遠雄悅來大飯店,4572,37528.0,26.912209744274,4362.2533574931,163706644,145222452,354975429,323,79017,14918,93935,92207,78,88,175,341,0.9816043008463299,0.01839569915367012,0.8411880555703412,1173.978773145178,5.0,五星級,1
2024,花蓮縣,瑞穗天合國際觀光酒店,2376,35413.0,48.867086162168,9663.1284274137,342200367,59443658,421623389,188,61819,30995,92814,88563,34,25,127,436,0.9541987200206865,0.04580127997931349,0.6660525351778827,4722.089294585203,5.0,五星級,1
2024,澎湖縣,澎湖福朋喜來登酒店,3972,63927.0,52.768560249616,3055.4071831933,195323015,219704350,454563693,200,92318,58486,150804,142057,121,40,122,6332,0.9419975597464258,0.05800244025357415,0.6121720909259701,1612.294380334452,5.0,五星級,1
2024,澎湖縣,寶華大飯店,888,6581.0,24.298478806676,1953.8521501292,12858301,77805,13014356,16,7567,6385,13952,13686,38,10,70,2,0.9809346330275229,0.01906536697247707,0.5423595183486238,474.756350612927,,無星等/未評鑑,0
2024,基隆市,長榮桂冠酒店(基隆),1680,42126.0,82.213114754098,3217.7655367232,135551591,83353303,258977257,95,56750,33685,90435,84775,651,206,321,838,0.9374136119865096,0.06258638801349037,0.6275225299939183,2645.425273224062,5.0,五星級,1
2024,新竹市,新竹老爺大酒店,2496,58684.0,77.0859604876,3118.8374003135,183025854,181165467,378224250,178,74797,14343,89140,61197,8459,1288,260,7117,0.6865268117567871,0.3134731882432129,0.8390958043527036,2404.1857660781557,4.0,四星級,1
2024,新竹市,新竹國賓大飯店,3084,61946.0,65.856562692692,3410.2849255803,211253510,404731422,698471417,282,82891,15983,98874,59277,8333,3808,895,8007,0.5995206019782754,0.4004793980217246,0.8383498189615065,2245.8964300142147,4.0,四星級,1
2024,嘉義市,耐斯王子大飯店,2940,40293.0,44.934760789562,2510.8183555456,101168404,124869595,248209118,108,42052,58361,100413,93806,1131,1477,194,888,0.9342017467857747,0.06579825321422528,0.4187903956658998,1128.2302219248295,5.0,五星級,1
2024,嘉義市,鈺通大飯店,1440,17615.0,40.107012750455,1999.24507522,35216702,51839969,87709656,66,15796,17675,33471,30848,435,1694,78,183,0.9216336530130561,0.07836634698694389,0.47193092527859937,801.837477231329,3.0,三星級,1
2024,金門縣,陸島酒店,564,5868.0,34.1123125218,1428.1923994547,8380633,921200,9338228,13,586,10929,11515,8583,0,0,213,0,0.7453755970473296,0.2546244029526704,0.050890143291359095,487.18945471458153,,無星等/未評鑑,0
2025,未知,國際Internation,4736265,,65.91,4819.0,22825190508,22359078044,50837999813,18253,6882183,2051687,8933870,5255929,919355,358631,266594,835752,0.5883149183948277,0.41168508160517225,0.7703473410739131,3176.2028999999998,,無星等/未評鑑,0
2025,未知,一般Standard,1538006,,59.3,4045.0,6220831298,4913808223,12620776624,4578,2168885,654651,2823536,1712358,196611,174478,105121,156763,0.6064587099296769,0.3935412900703231,0.7681449784950501,2398.685,,無星等/未評鑑,0
2025,未知,小計SubTotal,6274271,,64.15,4629.0,29046021806,27272886267,63458776437,22831,9051068,2706338,11757406,6968287,1115966,533109,371715,992515,0.5926721421374749,0.4073278578625251,0.7698184446467189,2969.5035000000003,,無星等/未評鑑,0
2025,新北市,"福容大飯店    淡水漁人碼頭
Fullon Hotel Tamsui Fisherman’s Wharf",43506,,60.199999999999996,5209.0,226604058,224919396,492142732,138,49317,68449,117766,114200,270,362,545,556,0.9697196134707811,0.03028038652921894,0.4187711223952584,3135.8179999999998,4.0,四星級,1
2025,新北市,"大板根渡假酒店
The Great Roots Resort Hotel",26396,,76.12,6536.0,172519673,170878457,517795477,212,39239,39949,79188,77025,114,186,498,393,0.9726852553417185,0.027314744658281542,0.4955169975248775,4975.2032,4.0,四星級,1
2025,新北市,"板橋凱撒大飯店
Caesar Park Hotel Banqiao",136946,,93.8,3865.0,529250483,165767064,696760028,149,202038,72782,274820,108310,25753,47361,27419,10884,0.39411251000654973,0.6058874899934503,0.7351648351648352,3625.37,5.0,五星級,1
2025,新北市,"八里福朋喜來登酒店
Four Points by Sheraton Taipei Bali",37112,,42.19,3987.0,147970882,216584766,365606895,142,50012,39700,89712,81413,821,530,503,4146,0.9074928660602818,0.09250713393971821,0.5574728018548243,1682.1153,3.0,三星級,1
2025,新北市,"瓏山林台北中和飯店
*RSL Hotel Taipei Zhonghe",26296,,57.18,2553.0,67137948,35193917,109158711,77,41907,8712,50619,31817,853,3758,1649,1620,0.6285584464331575,0.3714415535668425,0.8278907129733895,1459.8054000000002,3.0,三星級,1
2025,新北市,"碧特弗大飯店
*Beautiful  Hotel",2665,,13.28,2785.0,7423013,2143590,9566605,12,1969,2280,4249,3970,16,20,35,34,0.934337491174394,0.06566250882560598,0.4634031536832196,369.84799999999996,,無星等/未評鑑,0
2025,新北市,"美麗春天大飯店
*Beautiful Hotel",281,,2.26,2676.0,751892,0,751892,5,442,80,522,522,0,0,0,0,1.0,0.0,0.8467432950191571,60.477599999999995,,無星等/未評鑑,0
2025,新北市,"福容大飯店 福隆
*Fulong Beach Resort Hotel",29947,,47.15,5113.0,153132737,78184018,267709759,112,29590,18630,48220,47360,66,14,42,40,0.9821650767316467,0.017834923268353342,0.6136457901285773,2410.7794999999996,3.0,三星級,1
2025,台北市,"圓山大飯店
The Grand Hotel",125134,,72.48,4478.0,560321611,876920411,1623341587,542,132074,114938,247012,120870,64078,6420,4796,20277,0.4893284536783638,0.5106715463216362,0.5346865739316309,3245.6544,5.0,五星級,1
2025,台北市,"雀客藏居台北陽明山
CHECK inn Select Taipei Yangmingshan",10596,,58.06,3478.0,36854841,18400673,66102798,22,20552,1516,22068,18651,109,99,1547,324,0.8451604132680804,0.15483958673191955,0.9313032445169476,2019.3268000000003,3.0,三星級,1
2025,台北市,"豪景大酒店
Hotel  Riverview  Taipei",44263,,58.02,2275.0,100689435,1039550,105123413,48,57305,41004,98309,19343,19254,13199,8114,2386,0.1967571636371034,0.8032428363628966,0.5829069566367271,1319.955,3.0,三星級,1
2025,台北市,"國王大飯店
Emperor  Hotel",24299,,68.63,1651.0,40114033,9817074,50088828,47,7289,17010,24299,1515,22201,59,65,127,0.062348244783735955,0.9376517552162641,0.2999711922301329,1133.0812999999998,3.0,三星級,1
2025,台北市,"台北凱撒大飯店
Caesar Park Taipei",158602,,90.91,3497.0,554637446,244867650,830621750,151,219678,85606,305284,54381,135074,26248,23142,13316,0.17813249302289016,0.8218675069771099,0.7195856972523945,3179.1226999999994,5.0,五星級,1
2025,台北市,"兄弟大飯店
Brother  Hotel",53970,,59.150000000000006,3966.0,214039140,599500357,877215095,450,45408,28578,73986,31837,14880,2319,2539,5118,0.43031113994539505,0.569688860054605,0.6137377341659233,2345.889,4.0,四星級,1
2025,台北市,"三德大飯店
Santos   Hotel",50238,,54.400000000000006,2028.0,101870164,24883976,175430746,79,66965,20762,87727,20771,32091,4351,9814,2398,0.23676861171589134,0.7632313882841086,0.7633339792766195,1103.2320000000002,3.0,三星級,1
2025,台北市,"亞都麗緻大飯店
The  Landis  Taipei",44232,,55.33,4290.0,189757305,188047191,420701358,204,77483,0,77483,19106,23093,5266,4848,5025,0.24658312145890066,0.7534168785410993,1.0,2373.6569999999997,4.0,四星級,1
2025,台北市,"國聯大飯店
United  Hotel",43247,,50.4,3403.0,147168629,46314716,208008341,124,56028,16716,72744,28753,7114,2809,2434,1364,0.3952628395469042,0.6047371604530958,0.7702078521939953,1715.1119999999999,4.0,四星級,1
2025,台北市,"台北寒舍喜來登大飯店
Sheraton Grand Taipei  Hotel",192790,,76.77,5162.0,995127308,1562009415,2832735811,803,226540,73020,299560,56666,60273,11377,12854,75161,0.18916410735745762,0.8108358926425424,0.7562424889838429,3962.8674,5.0,五星級,1
2025,台北市,"老爺大酒店
Hotel  Royal-Nikko  Taipei",64093,,86.93,5246.0,336263769,393080929,810553846,229,102667,4137,106804,16852,67804,1611,3689,4613,0.15778435264596832,0.8422156473540316,0.9612654956743193,4560.3478000000005,5.0,五星級,1
2025,台北市,"福華大飯店
Howard  Plaza  Hotel",142995,,64.65,4547.0,650258736,503776554,1345203365,475,238035,20421,258456,81023,30638,24232,9555,42207,0.3134885628501563,0.6865114371498438,0.9209884854675457,2939.6355000000003,5.0,五星級,1
2025,台北市,"台北君悅酒店
Grand Hyatt Taipei",244368,,78.76,6023.0,1471878190,1304260245,3134836236,573,291869,112666,404535,109983,20300,32929,12202,153881,0.271875115873781,0.728124884126219,0.7214925778980805,4743.714800000001,5.0,五星級,1
2025,台北市,"晶華酒店
Regent Taipei",157982,,80.48,6302.0,995535393,2236738137,3563295877,977,248176,40708,288884,100839,74500,22005,11285,36297,0.34906398415973194,0.6509360158402681,0.8590853075975132,5071.8496000000005,5.0,五星級,1
2025,台北市,"台北遠東香格里拉
Shangri-La Far Eastern Taipei",113671,,74.15,6576.0,747511602,692171629,1642466584,479,156031,27675,183706,28557,12163,6113,10991,67133,0.15544946817197042,0.8445505318280295,0.8493516814910781,4876.104,5.0,五星級,1
2025,台北市,"美麗信花園酒店
Miramar Garden Taipei",70361,,94.96,2447.0,172186091,76713417,357732964,76,134206,13325,147531,26701,44889,18010,11224,12273,0.18098569114287844,0.8190143088571216,0.9096799994577411,2323.6711999999998,,無星等/未評鑑,0
2025,台北市,"台北寒舍艾美酒店
Le Meridien Taipei",49920,,85.48,9562.0,477316590,825734507,1437311817,340,67361,3442,70803,18341,2912,1185,7687,18649,0.25904269593096335,0.7409573040690367,0.9513862406960157,8173.5976,5.0,五星級,1
2025,台北市,"台北W飯店
W Taipei",115851,,78.37,9574.0,1109109191,559747880,1877713255,389,156530,25742,182272,31668,10960,3786,16869,63033,0.1737403441011236,0.8262596558988764,0.8587715063202247,7503.1438,5.0,五星級,1
2025,台北市,"台北萬豪酒店
Taipei Marriott Hotel",100715,,86.77,6524.0,657071094,924034459,2008157734,566,119479,18475,137954,31541,6680,17033,5521,42317,0.22863418240862896,0.771365817591371,0.8660785479217711,5660.8748,5.0,五星級,1
2025,台北市,"台北美福大飯店
Grand Mayfull Hotel Taipei",33766,,63.35999999999999,7073.0,238843497,834292324,1163382376,354,57943,3472,61415,30106,3637,5886,2496,9588,0.490205975738826,0.509794024261174,0.9434665798257754,4481.4528,6.0,卓越五星,1
2025,台北市,"JR東日本大飯店台北
Hotel Metropolitan Premier Taipei",87309,,83.06,5830.0,509031776,352461556,924133552,277,151486,10566,162052,39755,53988,9879,13782,15998,0.24532248907758003,0.75467751092242,0.9347987065880088,4842.398,4.0,四星級,1
2025,台北市,"天成大飯店
*Cosmos  Hotel  TAIPEI",74829,,91.01,3901.0,291923491,343295858,675301874,267,147745,5657,153402,19547,49497,20926,10479,14003,0.12742337127286477,0.8725766287271353,0.9631230362055253,3550.3001,4.0,四星級,1
2025,台北市,"第一大飯店
*First  Hotel",26915,,41.9,1904.0,51252396,33233016,376914945,38,5006,41903,46909,9947,19562,814,922,1150,0.2120488605598073,0.7879511394401927,0.10671726107996334,797.776,4.0,四星級,1
2025,台北市,"歐華酒店
*The Riviera Hotel",17332,,42.4,3708.0,64273953,59782665,136961972,104,19882,10867,30749,6696,9496,1025,968,2572,0.21776317929038344,0.7822368207096165,0.6465901330124557,1572.1919999999998,4.0,四星級,1
2025,台北市,"福容大飯店  台北一館
*Fullon  Hotel  TaipeiCentral",25737,,58.76,3293.0,84741445,104798083,200603297,83,33605,6723,40328,24248,2094,1564,1553,2640,0.601269589367189,0.398730410632811,0.8332920055544535,1934.9668,4.0,四星級,1
2025,台北市,"漢普頓酒店
*HAMP COURT PALACE",35661,,80.74,2707.0,96547340,69242488,197373315,70,46975,19441,66416,24534,14664,12474,2715,2554,0.36939894001445434,0.6306010599855456,0.7072843893037822,2185.6318,,無星等/未評鑑,0
2025,台北市,"台北君品大酒店
*Palais De Chine Hotel Taipei",72454,,69.41,4990.0,361565056,495448418,930945092,295,130906,6516,137422,26384,32398,11002,13089,17270,0.19199254850024014,0.8080074514997598,0.9525840112936793,3463.5589999999997,5.0,五星級,1
2025,台北市,"台北花園大酒店
*Taipei Garden Hotel",76482,,86.95,2652.0,202797207,277264363,590096860,152,148308,6930,155238,14735,8619,70336,20613,6732,0.09491876988881588,0.9050812301111841,0.9553588683183242,2305.9139999999998,4.0,四星級,1
2025,台北市,"日勝生加賀屋國際溫泉飯店
*Radium-Kagaya",11534,,35.51,11358.0,130998974,78039481,278532602,126,21466,3291,24757,18143,1256,138,2683,962,0.7328432362564123,0.26715676374358766,0.8670678999878823,4033.2257999999997,,無星等/未評鑑,0
2025,台北市,"北投麗禧溫泉酒店
*Grand View Resort Beitou",12890,,53.510000000000005,15938.0,205443287,90975329,376430432,145,25508,458,25966,14531,690,1381,3381,2262,0.5596164214742355,0.4403835785257645,0.9823615497188631,8528.4238,4.0,四星級,1
2025,台北市,"台北艾麗酒店
*Humble House Taipei",69138,,80.6,6459.0,446544222,245460413,766688989,181,89752,9296,99048,22390,2737,5981,11000,16036,0.22605201518455698,0.773947984815443,0.9061465148210969,5205.954,5.0,五星級,1
2025,台北市,"北投老爺酒店
*Hotel Royal Beitou",12973,,71.08,6164.0,79961252,45956167,147545890,61,26624,1230,27854,21793,324,438,2743,809,0.7824010914051842,0.2175989085948158,0.9558411718245136,4381.3712,4.0,四星級,1
2025,台北市,"雀客旅館台北南京
*CHECK inn Taipei Nanjing",17796,,87.06,2630.0,46803283,0,46803283,9,31978,1231,33209,24533,1813,1964,1082,564,0.7387455207925563,0.2612544792074437,0.9629317353729411,2289.6780000000003,,無星等/未評鑑,0
2025,台北市,"台北中山雅樂軒酒店
*Aloft Taipei Zhongshan",27455,,85.48,4818.0,132266385,6478251,153706343,35,41925,0,41925,5532,6966,1006,3641,11791,0.1319499105545617,0.8680500894454383,1.0,4118.4264,,無星等/未評鑑,0
2025,台北市,"義華酒店
*YIHUA Hotel",30337,,55.779999999999994,3857.0,117003621,2807841,133681976,18,37339,5078,42417,12822,2093,3404,1783,11196,0.3022844614187708,0.6977155385812293,0.8802838484569866,2151.4345999999996,,無星等/未評鑑,0
2025,台北市,"台北漢來大飯店
*GRAND HILAI TAIPEI",87491,,56.53,5359.0,468897351,1007907814,1699223093,470,136077,23352,159429,118704,4576,3759,5708,6681,0.7445571382872627,0.25544286171273733,0.8535272754643133,3029.4427,5.0,五星級,1
2025,桃園市,"尊爵天際大飯店
Ｍonarch-Skyline Hotel",72217,,79.14,2623.0,189410128,34718537,226226248,82,42489,46232,88721,13242,3171,114,0,1332,0.1492544042560386,0.8507455957439614,0.4789057832982045,2075.8422,3.0,三星級,1
2025,桃園市,"南方莊園渡假飯店
South  Gardens  Resort",17443,,43.05,5739.0,100096701,139461509,273952248,96,30280,13695,43975,43656,61,8,132,42,0.9927458783399659,0.007254121660034141,0.6885730528709494,2470.6394999999998,4.0,四星級,1
2025,桃園市,"桃園國際機場凱悅酒店
Hyatt Regency Taoyuan International Airport",109723,,63.14999999999999,3430.0,376370767,274391433,709597975,265,154648,13696,168344,66150,10586,6361,2641,26788,0.39294539751936514,0.6070546024806349,0.9186427790714252,2166.0449999999996,,無星等/未評鑑,0
2025,桃園市,"桃園喜來登酒店
SHERATON TAOYUAN HOTEL",34351,,49.79,3222.0,110694320,156612292,291142487,169,43463,17044,60507,39507,2293,879,723,9222,0.6529327185284347,0.3470672814715653,0.7183135835523162,1604.2338,4.0,四星級,1
2025,桃園市,"名人堂花園大飯店
Fame Hall Garden Hotel",21033,,45.02,5668.0,119213483,162829889,330343168,184,46596,14533,61129,58786,97,24,330,697,0.9616712198792717,0.03832878012072827,0.7622568666263149,2551.7336,,無星等/未評鑑,0
2025,桃園市,"和逸飯店桃園青埔館
Cozzi Blu",59725,,75.06,5050.0,301588144,0,344569871,108,108704,30435,139139,104384,2538,2566,3711,6143,0.7502138149620164,0.24978618503798355,0.7812619035640619,3790.53,4.0,四星級,1
2025,桃園市,"尊爵大飯店
*Monarch  Plaza  Hotel",50625,,63.62,2711.0,137255028,126838885,273759782,109,48533,34300,82833,20508,6688,9492,1373,2858,0.2475824852413893,0.7524175147586107,0.5859138266149965,1724.7382,3.0,三星級,1
2025,桃園市,"古華花園飯店
*Hotel  Kuva  Chateau",83530,,89.74,2596.0,216814229,107790431,354738053,169,124027,7149,131176,75364,5983,2665,4275,6703,0.5745258278953467,0.4254741721046533,0.9455007013478075,2329.6504,3.0,三星級,1
2025,桃園市,"福容大飯店   桃園
*Fullon  Hotel   Taoyuan",47144,,70.97,2304.0,108602458,67785188,179566484,65,40184,5824,46008,19231,4058,3273,2981,2222,0.4179925230394714,0.5820074769605286,0.8734133194227091,1635.1488,3.0,三星級,1
2025,桃園市,"福容徠旅 林口
*FULLON POSHOTEL LINKOU",46623,,85.73,2698.0,125785674,0,126946696,27,74080,12357,86437,55225,6226,4384,1797,1027,0.6389046357462661,0.3610953642537339,0.8570403877968925,2312.9954000000002,,無星等/未評鑑,0
2025,台中市,"全國大飯店
Hotel  National",33096,,50.94,2491.0,82435692,69336770,177840267,74,51876,7065,58941,45998,5381,801,935,1404,0.780407526170238,0.219592473829762,0.8801343716597954,1268.9153999999999,5.0,五星級,1
2025,台中市,"長榮桂冠酒店(台中)
Evergreen  Laurel  Hotel (Taichung)",73692,,57.03,2625.0,193431902,340738035,604400483,232,51508,22184,73692,50960,5966,1678,516,2955,0.6915268957281658,0.30847310427183416,0.698963252456169,1497.0375,5.0,五星級,1
2025,台中市,"台中福華大飯店
Howard  Prince  Hotel  Taichung",49666,,87.79,3082.0,153085114,198243862,391760121,193,84503,9235,93738,62715,5383,1825,582,3694,0.6690456378416437,0.3309543621583563,0.9014807228658601,2705.6878,5.0,五星級,1
2025,台中市,"台中金典酒店
The Splendor Hotel Taichung",59552,,73.47,3024.0,180086081,264636896,603728445,254,72782,44260,117042,88636,7532,4080,2004,3134,0.7573007980041353,0.2426992019958647,0.6218451496044155,2221.7327999999998,5.0,五星級,1
2025,台中市,"通豪大飯店
Plaza International Hotel",39375,,47.68,1743.0,68625386,15131742,88975711,67,33507,899,34406,32182,210,189,224,185,0.9353601116084403,0.06463988839155965,0.973870836482009,831.0624,3.0,三星級,1
2025,台中市,"龍谷大飯店
*Dragon  Valley  Hotel",13303,,19.28,2078.0,27646238,11856883,44732457,33,12714,17653,30367,30180,23,22,53,24,0.9938419995389732,0.006158000461026769,0.4186781703823229,400.63840000000005,,無星等/未評鑑,0
2025,台中市,"裕元花園酒店
*Windsor Hotel",46296,,85.13,3970.0,183789490,380703880,631143873,292,66683,7971,74654,51250,1957,1415,1150,6012,0.6865003884587564,0.3134996115412436,0.8932274225091756,3379.6609999999996,5.0,五星級,1
2025,台中市,"台中港酒店
*Taichung Harbor Hotel",60283,,82.58,3133.0,188848038,43341310,252022337,102,78305,4807,83112,43868,4080,1347,702,1185,0.5278178843007026,0.47218211569929736,0.9421623832900183,2587.2313999999997,3.0,三星級,1
2025,台南市,"台南大飯店
Hotel  Tainan",31810,,57.34,2352.0,74827252,112109067,198648122,113,49681,6520,56201,32255,9612,1766,2057,1503,0.5739221722033416,0.42607782779665837,0.8839878293980534,1348.6368000000002,3.0,三星級,1
2025,台南市,"趣淘漫旅
HOTEL CHAM CHAM TAINAN",35745,,61.59,3475.0,124203900,27048520,169991075,101,73697,30636,104333,104066,4,9,32,8,0.9974408863926083,0.0025591136073916942,0.7063632791159077,2140.2525,3.0,三星級,1
2025,台南市,"台糖長榮酒店(台南)
Evergreen  Plaza  Hotel(Tainan)",47130,,65.54,2912.0,137258022,224097395,375166751,159,77810,16452,94262,84612,3272,608,546,1292,0.8976257664806603,0.10237423351933972,0.8254651927606034,1908.5248000000001,5.0,五星級,1
2025,台南市,"台南遠東香格里拉
Shangri-La Far Eastern Tainan",86845,,71.88,4060.0,352591036,257550782,689383827,363,129079,14733,143812,76357,9018,8384,3754,14249,0.5309501293355213,0.4690498706644787,0.8975537507301199,2918.328,5.0,五星級,1
2025,台南市,"台南大員皇冠假日酒店
CROWNE PLAZA TAINAN",53517,,63.73,4057.0,217140241,230150694,494676388,238,90309,24842,115151,101697,832,534,1071,4818,0.8831621088831186,0.11683789111688136,0.7842658769789234,2585.5261,5.0,五星級,1
2025,台南市,"遠百企業觀光旅館
*Far Eastem Geant Tourist  Hotel",1520,,10.41,537.0,816200,0,816200,23,1520,0,1520,1520,0,0,0,0,1.0,0.0,1.0,55.9017,,無星等/未評鑑,0
2025,高雄市,"承攜行旅 高雄六合館
Guide Hotel Kaohsiung LiuHe",39823,,40.56,2160.0,86030387,0,86030387,31,72338,4561,76899,73728,607,753,726,195,0.9587640931611594,0.0412359068388406,0.9406884354803053,876.096,,無星等/未評鑑,0
2025,高雄市,"高雄圓山大飯店
The Grand  Hotel  Kaohsiung",24726,,64.52,3012.0,74468669,154971544,251711437,128,39311,18342,57653,47038,5861,832,495,880,0.8158812204048358,0.1841187795951642,0.6818552373683937,1943.3424,5.0,五星級,1
2025,高雄市,"漢來大飯店
GRAND HI-LAI HOTEL",135703,,69.49,3854.0,522997415,919012883,1886539680,873,164783,59347,224130,144793,22940,10461,3336,12949,0.6460223977156114,0.35397760228438857,0.7352117074911881,2678.1445999999996,5.0,五星級,1
2025,高雄市,"高雄福華大飯店
Howard  Plaza  Hotel  Kaohsiung",80499,,81.38,2733.0,219965509,295163416,563782682,314,117248,18825,136073,65297,35305,5296,11623,3909,0.4798674241032387,0.5201325758967613,0.8616551409904978,2224.1153999999997,5.0,五星級,1
2025,高雄市,"寒軒國際大飯店
Han-Hsien lnternational Hotel",98620,,72.83,2282.0,225070712,191262359,425779981,216,90729,36229,126958,91389,13791,3739,2854,1492,0.7198364813560391,0.28016351864396094,0.7146379117503426,1661.9805999999999,5.0,五星級,1
2025,高雄市,"麗尊大酒店
The  Lees  Hotel",41979,,61.18,2321.0,97429428,160269034,267487412,194,68960,13084,82044,61862,5532,4010,2571,1505,0.754010043391351,0.24598995660864897,0.8405245965579445,1419.9877999999999,3.0,三星級,1
2025,高雄市,"義大皇家酒店
E-DA Royal Hotel",116285,,48.57,3092.0,359553539,237569683,650393240,384,147526,135666,283192,266329,1910,8291,2074,728,0.9404538263792762,0.059546173620723786,0.520939857058109,1501.7844,4.0,四星級,1
2025,高雄市,"高雄萬豪酒店
Kaohsiung Marriott Hotel",163952,,64.17,5057.0,829086757,919646248,1947228616,764,209800,41602,251402,146187,5929,10869,7262,44028,0.5814870207874241,0.4185129792125759,0.8345200117739716,3245.0769,5.0,五星級,1
2025,高雄市,"福容大飯店 高雄
*Fullon Hotel Kaohsiung",59268,,64.95,2598.0,153976471,68052641,222170807,2,60028,55858,115886,100605,2590,5094,1221,708,0.8681376525205806,0.13186234747941938,0.517991819546796,1687.401,3.0,三星級,1
2025,高雄市,"然一酒店
*THE AMNIS",21467,,40.01,6020.0,129239990,133815599,316393232,213,34455,3247,37702,27779,975,878,1618,3074,0.7368044135589624,0.2631955864410376,0.9138772478913586,2408.602,,無星等/未評鑑,0
2025,宜蘭縣,"礁溪老爺酒店
Hotel Royal Chiao-His",55001,,76.49,8978.0,493822864,309225537,936980506,307,118836,22550,141386,135737,333,249,1418,1843,0.9600455490642638,0.03995445093573624,0.8405075467160822,6867.272199999999,5.0,五星級,1
2025,宜蘭縣,"蘭城晶英酒店
Silks Place Yilan",49443,,70.19,10870.0,537458209,446888063,1099495144,331,174845,6086,180931,172235,174,41,1189,2030,0.9519374789284313,0.04806252107156872,0.9663628676125152,7629.652999999999,5.0,五星級,1
2025,宜蘭縣,"長榮鳳凰酒店(礁溪)
Evergreen  Resort  Hotel(Jiaosi)",51116,,60.63000000000001,5350.0,273491859,256597190,595076212,230,107716,27178,134894,129551,229,260,1157,1052,0.9603911219179504,0.0396088780820496,0.7985232849496642,3243.7050000000004,5.0,五星級,1
2025,宜蘭縣,"綠舞國際觀光飯店
Dancewoods Hotels and Resorts",18715,,45.38,4726.0,88448402,56010221,195557480,266,28750,19165,47915,47762,0,0,102,0,0.9968068454554941,0.0031931545445058607,0.6000208702911406,2144.6588,4.0,四星級,1
2025,宜蘭縣,"礁溪麒麟酒店
Kilin Hotel Jiaoxi",44148,,72.43,3400.0,150122423,816121,150938544,54,72713,7380,80093,76741,281,434,1081,163,0.958148652191827,0.04185134780817301,0.9078571161025308,2462.6200000000003,,無星等/未評鑑,0
2025,宜蘭縣,"幼獅大飯店
*Lion   Hotel",3062,,15.85,1217.0,3726500,0,3957520,8,1493,1573,3066,3064,0,0,0,0,0.9993476842791911,0.000652315720808927,0.48695368558382257,192.8945,3.0,三星級,1
2025,宜蘭縣,"山泉大飯店
*Sun  Spring  Resort",33978,,63.75999999999999,1963.0,66712246,20370762,91666321,41,31238,35623,66861,61471,0,678,2077,14,0.9193849927461449,0.08061500725385506,0.46720808842224915,1251.6087999999997,3.0,三星級,1
2025,宜蘭縣,"悅川酒店
*The Walden",25744,,68.48,4932.0,126971506,83165780,210137286,94,35466,29523,64989,64070,11,3,175,89,0.9858591453938359,0.0141408546061641,0.5457231223745557,3377.4336000000003,4.0,四星級,1
2025,宜蘭縣,"凱渡廣場酒店
*WAVE Plaza Hotel",38145,,36.67,6390.0,243756136,207607535,490955492,162,65637,34069,99706,99224,37,6,107,89,0.9951657874150001,0.004834212584999942,0.6583054179287104,2343.213,,無星等/未評鑑,0
2025,新竹縣,"新竹喜來登大飯店
Sheraton Hsinchu  Hotel",114443,,81.23,4115.0,470961497,539970970,1160717644,339,120135,19763,139898,55913,3880,6388,889,37227,0.3996697593961315,0.6003302406038685,0.8587327910334672,3342.6145,4.0,四星級,1
2025,新竹縣,"豐邑喜來登大飯店
*Sheraton Fongyi Hotel",76294,,54.43,4115.0,313974330,37400720,373810369,113,80087,13174,93261,37274,2587,4257,593,24815,0.39967403308993044,0.6003259669100696,0.8587405239060272,2239.7945,4.0,四星級,1
2025,苗栗縣,"馥藝金鬱金香酒店
*Aesthetics Golden Tulip",40990,,58.8,2719.0,111444458,62380431,180903428,86,68518,18161,86679,80179,1744,220,720,421,0.9250106715582782,0.07498932844172179,0.7904798163338295,1598.772,3.0,三星級,1
2025,南投縣,"涵碧樓大飯店
The  Lalu  Sun  Moon  Lake",27235,,77.73,16039.0,436823822,97700186,595191902,285,45275,8836,54111,43775,1202,95,395,4278,0.808985234055922,0.19101476594407796,0.8367060301971873,12467.1147,5.0,五星級,1
